GDP per capita growth (annual %),1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Rwanda,,-7.13519598195825,8.03431074956573,-12.4917737777463,-15.0577283275891,3.83805329520605,3.83468261170994,3.73871883673709,3.82111081940388,7.6746392476756,2.79353410862089,-1.87756315100927,-2.81337218129278,0.232985573432259,-1.7737138751619,-5.23035465392805,15.6465984709188,-1.33261030320256,5.57645956958936,8.21884925511706,5.4251403689999,2.19599419188813,-1.13849678186132,2.8678236139862,-7.35000187803151,0.597475218939579,0.903563771648066,-4.75743242194717,0.18236944787806,-2.35532212056931,-2.18881130340321,0.867174472830626,12.7393456220219,-0.918874687676919,-47.2872211519328,37.1200585547858,8.20729604251929,4.9210261787071,-1.27428240126235,-1.48103556108981,1.21912258851933,3.89897703290352,7.94418641875963,0.336868265796511,5.59050891515824,7.01852940214374,6.42785496143266,2.57609321261629,7.93693692541014,0.998758853778952,4.33566100338855,
Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,7.22218684811237,9.47774997469104,6.4811862142421,0.319692320912935,-2.3243237482465,-0.09436442266248,12.9669379973205,8.69006180649498,12.0695999899999,9.07849572641626,9.44078058385524,7.98542308496646,2.61936319576219,0.933568845880046,3.84300369162732,7.18572823812798,5.60196564562202,4.1362935794655,6.88229223166965,7.11086964037962,2.6810709804376,-0.092229140080818,-1.9166284033145,-1.99116824798575,-0.270923478255881,0.469604249428187,3.57092112239981,4.25874394115327,4.15463666006826,5.35390449555766,4.78364366621575,-7.43588459694902,-5.45237704015973,
Saint Lucia,,,,,,,,,,,,,,,,,,,,,,1.83501752484145,-12.3153926160942,2.78741815284931,21.6932681993564,-7.24173802769168,13.1545172684301,0.507157410073063,10.533410012159,7.57874632334436,21.794443620229,1.2434707498365,6.12356898232542,0.551677262565065,-0.555509571675657,1.33624318079815,4.25239946102928,-1.34324493292242,4.75314942269129,1.19250724239312,-1.47466868106659,-6.2622679849911,2.30480200947964,1.08648690203606,4.44782294927799,3.134330712326,4.57469578698655,-0.002960601411615,4.16688858093602,-2.26128867297295,2.13351515284947,
Saint Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Vincent and the Grenadines,,3.00539965218205,2.3695395581137,-7.33448590977382,2.56206132397114,-0.167629615683353,-1.02460195940735,-10.4291859683424,5.44968462081499,1.82221748996287,9.59760766467967,1.86454476690506,24.4461046706781,-12.0938697990396,-9.83215018016583,-8.60905305108351,9.21373776610004,1.7804951508471,10.7925116529923,2.36677105252303,1.10096158845978,5.22230119813325,3.95668492796271,3.6079416879693,5.12222636056514,5.37156332090221,5.93132332736499,3.85194312912773,13.914000330224,1.96528121789221,4.62230419259542,0.330127713388762,7.32935101296812,0.063834272222436,-3.03735489023835,1.00362963002807,1.3757921228664,13.3481788326074,5.2453768491804,4.44175232351878,1.77684755959811,2.13397102222828,3.68495332944721,2.87919711583262,6.3677282530227,1.95007081073662,9.36575901818631,3.43425737611049,1.54340153275605,-1.25265141509226,-1.04429241044977,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,0.243838402941819,1.06938855888039,3.61485883326968,5.09470414955406,0.001277296971807,-1.99766723227721,3.05282344754561,-5.07914706433739,-3.01905153800797,-0.983583462175744,3.22899111959805,-3.41340123483521,5.54659181809561,6.1938142475648,-0.251124953215083,1.3461291632309,1.33213645127803,6.18880724502995,6.43083900236658,3.91511499685609,4.38197779948757,4.46666072146016,3.83485781712669,1.68909304211486,6.18546892753879,-3.97800974816323,-2.04246800637891,0.827160513736416,
San Marino,,,,,,,,,,,,0.958065515313251,3.17735932956218,6.74061178321045,4.96084908350252,-2.92865059018105,5.76418113125885,0.919449263075506,1.39326125151918,4.09212545969521,1.76716561006836,-0.591267318342474,-0.878683734346168,-0.035486930105378,2.03380455881472,1.62016455533507,1.676930430238,2.02741185146076,3.0140182160106,2.19183984708708,0.839345113929554,0.253470726900346,-0.557133979163652,7.32602567583544,5.68528984360268,8.13433490072195,3.97155730962973,1.69767792072403,6.72601119104712,7.92707901773953,0.606511591576364,3.39893339251007,-2.25959802906409,1.1801249768064,2.11620400827601,0.365022832399802,2.43503062933232,2.53885479867,1.27489103894196,,,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.80114788008481,3.802132404834,4.98911688350051,4.06938415755258,5.05875171150278,4.38939762711219,4.15129854609641,2.2958373073255,2.92616666666665,
Saudi Arabia,,,,,,,,,,2.0155469902772,7.52123775293636,14.8327832424569,17.965594834661,19.7117027497854,21.2047690946318,-0.195317205237004,6.73946179756368,1.20427538727689,-6.49480991716919,3.4821256959134,0.167542389281976,-1.72013716294178,-16.5770844610496,-13.7234609009746,-8.53839386808596,-9.23357169586021,0.225274207950648,-8.01231777718552,4.07787519731167,-3.49484156574242,4.71238311313431,5.63027710256063,1.46754657617866,-2.74984257496207,-1.76940549401348,-1.82499135718605,1.76248512678954,1.329595732467,1.57422204507323,-2.38221505487594,2.42490080424871,-2.54605540159247,-3.51773005972539,3.45912923302127,1.27914096514228,1.9211628368887,0.003405666762461,-0.801799902936722,1.58992664338282,-2.24212720442239,1.34677099308152,
Senegal,,0.264966996992015,-2.81516843402618,-0.921208986998352,0.963592876539394,-1.60593288889574,-0.183813588052615,-4.21370620915347,3.01741382022578,-9.47009508004237,5.14506337781415,-3.32160615949043,2.97677309676838,-8.54963981598112,1.08392844541369,4.53322566942799,6.11192369988547,-5.03084095808738,-6.19775933962035,4.46153759831955,-5.71600984367399,2.32286163581119,4.91589711235983,-7.9760100090716,0.781517377163567,0.293328639949181,0.095129620578319,2.95811078985157,-3.54614352915107,0.888032966779178,-3.61430112877915,-0.467891472888056,-1.72473468357606,-1.62000577330073,-2.81748289775432,2.51842463766833,-0.632444313302898,0.539887066599576,3.28885387500418,3.70979166068133,0.58557092671964,1.86985927105738,-1.99987896784101,3.81541097882867,3.06458883318743,2.80381367818825,-0.20412717131336,2.06825004580003,0.955120657819492,-0.605152378204821,1.39397049718779,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.06063801740007,-9.89706057073008,-27.6443014363067,-30.9857747368957,2.03177155942423,6.04039861510313,8.22103203928701,10.9527397991606,1.78961060620115,-10.8779816882418,5.67649082669732,5.48121557159236,4.16993573194763,2.94135396896915,9.55532575557503,5.71713055465099,4.00816188852863,5.82822084543157,4.2428384398238,-3.11227621490362,1.36702384284084,
Seychelles,,-7.51911285403782,5.56981642881867,7.3727287605571,3.29860885721882,-3.51509303203679,-0.410599823526681,-1.93584833259175,4.98039967948138,-2.35118338313745,6.36359357489727,13.2424663575298,3.97143104687076,6.73831688661166,-0.745314773262919,1.21440305182546,14.1629524830364,-7.76794353014891,19.2876768350063,14.1803401479186,-5.4474976215777,-9.24048894871929,-2.09853788024786,-2.57846349795173,3.67557765176633,10.3043470929376,-0.878608166224836,3.67836729507494,4.63870571909297,10.3333824010658,6.05940292719831,1.66392808747651,5.81254014436566,4.65664727009742,-2.42672616309994,-2.64227664380466,3.38941911348334,10.6554188901699,6.30396413191394,-0.10943760947066,3.32671112374048,-2.35661356053717,-1.80783239193552,-4.86416194685796,-2.49718277779262,6.95196029379194,6.12429854566218,9.1399104646234,-3.48271424628547,0.305496116749509,6.56376551724138,
Sierra Leone,,0.215079286790186,2.87804070695805,0.054667210191667,4.9282584090581,5.38240023326608,-0.039996521191739,-1.70713432711284,0.218521511289467,6.59653201598877,6.68380588938362,1.6185683619036,-0.911072442876645,0.394347020320012,1.56645178560872,-0.291246181487708,-2.43138096006665,-2.00162990210271,0.259925168902541,2.28106000970854,2.57506476507312,0.676715077231975,2.56602415824298,-4.21740786908563,1.69791914863488,-7.65434948579298,-1.51766506275899,4.16304065363696,-9.56526664095182,-1.36826359161678,2.05863343502696,1.99844878594544,-18.6897279418065,2.22040777990466,-1.15436834270483,-7.60380648697928,5.0050100341775,-17.069817020686,-1.84127408237234,-9.82225543395451,0.92954869600814,13.7566691077412,21.7565814156019,4.10082063557415,2.69170913773873,2.99173706361795,3.77837400555285,3.5095777003969,3.01725389581526,0.913424841700888,2.66408580373275,
Singapore,,10.0754136195215,-2.78239245264427,6.17582629547053,-2.00574833770199,11.1524169524718,8.15804009873888,9.7617283962793,11.6327489223237,11.9275209468216,12.059610167989,10.0169810545148,11.4312235110608,9.01184652921121,4.54148013683688,2.91526531373761,5.99549516274705,5.9836513387273,7.33757549567483,8.02089975080016,8.6794339101192,5.52366744936333,2.56946173689892,7.19105970099541,6.79343820359722,-0.795345111227974,1.39847466823943,9.09556480320177,8.30250855932493,7.03171998631689,5.9150769225959,3.49306635438114,3.86407733855283,8.69367148857934,7.16287497612136,4.06714282897882,3.44903972353028,4.97096078810574,-5.37791875088803,5.368155191306,7.1997415644595,-3.8481962126567,3.29061051852611,6.15441079616555,7.8756676994238,4.88812954259367,5.35426665398111,4.33701066496619,-3.77252097704044,-3.71853826714882,12.455567139651,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,2.80319021050283,3.52347871820591,1.89094063432958,1.40265242398985,0.722063831974864,-3.09791908647102,-14.639959234778,-6.75176559665572,-4.06689554870577,5.78784617761376,5.53421596551371,6.71524329475442,4.24890919267223,4.22107579428595,-0.064296684603022,1.50571384305903,3.67154807540653,4.57921777535981,4.76429557123816,5.00254699125576,6.56487613237844,8.25682472115837,10.3729665169278,5.70810438730025,-5.12044002408665,4.02450824255733,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.95788101794128,-5.32491289176019,3.08878659306625,5.44941575855206,3.6202106849528,3.71256172610188,5.09854860112264,3.74095023780259,5.25040741649545,3.95728329511793,2.77763260255861,3.69827286383413,2.86800467191364,4.3349420697412,3.82726202168754,5.51235954540441,6.27423058060239,3.42560019697098,-8.83560663039232,0.917864153520242,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05949933152154,9.53952194842131,1.06631575828926,6.15711389279132,5.24626204635553,-1.1567984277747,-4.09614388009047,-0.950758618538146,-3.16583433479722,-16.5967837747705,-10.4968085477965,-5.47121338001928,3.56704602740218,2.01143252885143,2.52965845523354,4.02499151647274,7.69219923865538,4.41235660625492,-3.8209686620558,4.24047397769516,
Somalia,,-5.45205576494598,4.62765980750844,0.426683440535712,-8.32145968861681,-8.19834674724802,6.28563897598302,3.00058066485612,-0.773668730084637,-4.09541660694607,2.46750905978894,1.34596186135363,9.29959101225329,-3.30903987925694,-21.1415018070151,21.9546167641256,-9.84119752690094,10.5534910402014,-6.65718452550291,-10.5343500795842,-9.00563322229296,3.06618206163375,3.90870777675643,-7.53720414166443,5.19195273112341,9.10235356358851,3.21396953603781,4.2098283377953,-1.7454861125814,-1.17317880004133,-1.91758015213023,,,,,,,,,,,,,,,,,,,,,
South Africa,,0.640585204252005,3.24678154182043,4.67055505344882,5.41028013829717,6.47208140778992,2.18879915577308,4.92563898296201,1.95513529883746,2.49301869516594,2.98756820698371,1.9012624176048,-0.648101668129357,2.23076313452353,3.76893951436415,-0.517856508133391,0.064438652053298,-2.17494532480751,0.865734449342611,1.53498476515131,4.16460648742086,2.83005839645661,-2.84931637822532,-4.33031941744476,2.40709254908298,-3.74370102607888,-2.51497285017544,-0.415974282246978,1.74269887634865,0.13249727972773,-2.3268641458626,-3.03773387056142,-4.15782443886124,-0.881778187033959,1.05140963508509,0.910049597017064,2.0113190919927,0.324722608532596,-1.81833202741885,-0.083295554637445,1.60631521745735,0.654308395023833,2.24816220493729,1.64715181751029,3.32610382996769,4.08669306521141,4.4256234896575,4.4164726093241,2.43883000377556,-2.7329894084601,1.46897874021255,
Spain,,10.8044868564986,8.94647028978743,8.63949298897299,4.26724541658068,5.10563214429337,6.15343472456924,3.06412659617567,5.21217229134999,7.8390830510838,3.09359892209666,3.4951506354052,7.17482257387228,6.81523495989727,4.60549030895581,-0.522868621565436,2.128995725046,1.620989310459,0.080382543091019,-0.8421728598735,1.55922732988789,-0.930341280072838,0.706781124222005,1.29059869935053,1.36948733257398,1.94792714609673,2.94036479984811,5.28700899223749,4.86351266858375,4.62266993972114,3.62388792531756,2.31263556296904,0.596736908901875,-1.33871806188451,2.10814006780753,2.51734313871572,2.18049547199755,3.59519066447066,4.10338708429671,4.20770334968832,4.17069217895474,2.48409249665897,1.22883519610733,1.40149014186267,1.60464839313872,1.92764660867131,2.32501386385995,1.8145216253252,-0.638498330241518,-4.46259360981641,-0.495755559852981,
Sri Lanka,,1.9067481436884,1.51973543896433,0.24768764195548,1.5886718392079,0.224061914236302,2.62707423622641,4.00069504560452,3.40289049489397,5.3443422883967,1.65247349752249,-0.731697137373999,-2.32590512849525,5.06696664360207,1.94627619342359,4.19379075150425,1.45410092931033,3.20090177401116,3.78096016868366,4.58599309446474,4.12562780544295,4.07760312224229,2.6258450340539,3.34471749484331,3.64629631074216,3.54560211901041,2.90374686777011,0.31754251247456,1.08099371452919,0.963308698809584,5.08663228018985,3.37280241438343,3.23441843203737,5.79860753522408,4.64207817478655,4.6910595124459,3.17123240705988,5.89925820771578,4.2354980013924,3.74003742840327,5.23674687187368,-2.46483732921325,2.8111186176061,4.65083440674503,4.15055734892114,4.99992789021411,6.48929084445227,5.69028062449257,4.9071439786661,2.56041446693742,7.02322019237572,
Sudan,,-2.31540127503301,4.41231620128755,-5.12709212604386,-3.44790135635962,4.25093357485298,-5.86601047135615,-1.00691825589858,-0.534559458057387,-1.18634088446268,3.11413368508855,-0.585115129276076,-7.79685242707444,-2.33938226502553,8.09249487428834,12.1904333459347,13.0965154398992,2.96299525901669,-8.84519916418978,-8.01039571907225,-1.73052973798075,3.91841266107971,2.45346899635163,-1.2471563833888,-7.91677185950076,-8.918900557303,2.72818223905205,11.5547374442767,-2.54389696362441,6.49677949301346,-7.6770935738389,4.87567989241407,3.87732407538705,1.86481050061724,-1.61260034040413,3.27492411763777,3.2206947100417,7.76319950801468,1.69488457067895,0.572417437035,5.78270369057697,3.69496179207202,2.96635741910516,4.72574586337962,-0.529424384349113,3.81594736052284,8.58495393039722,7.42049710288254,4.15087065938002,1.36106677177344,1.87555911588943,
Suriname,,,,,,,,,,,,,,,,,-2.93217067196284,10.3136445412332,7.26682771580556,-6.13020852242316,-5.5203945672489,-0.152601254123425,-2.17336044883012,-3.47996983049144,-4.51217562433453,-2.62632027427877,-4.56847660204104,-14.7748832190801,6.61442526969047,8.5823256279261,-2.08618389178722,1.25809090420415,-1.58654262386146,-8.48534668756442,1.89291558411684,-0.248139707636511,-0.098792513617468,4.30559085952599,0.170963821603081,-2.22347727897599,-1.43837523666774,3.09563723270631,3.36541295356687,4.55104223686671,7.28444803288106,3.28726212498589,2.63709382311323,4.08751839963564,3.65833345672945,2.11353121569921,,
Swaziland,,,,,,,,,,,,10.5501607924937,2.38258347293066,5.80923609780784,2.59147818209608,10.4902484187923,-5.08925168621049,-2.09127062073257,-1.78748834378594,-0.027342073840146,9.08369973211032,11.3275456378155,-1.68150893821615,-1.74521651183909,2.76363181208532,0.076580747988416,7.78520198366893,9.73104826556694,2.05449103430801,8.5172881677827,16.9576873884191,-1.05118106300165,0.874355069699504,1.07364028086097,0.450705828727365,2.73836590221204,1.62301083251918,0.830255727719532,2.46978579707466,2.81616717506634,1.62702420270577,1.0255162077631,1.64403270405953,2.106316352866,2.77203451804773,2.32925953697374,3.16739379677691,3.36733464514121,1.20231136052627,0.066898513282808,0.793482954545439,
Sweden,,5.18486209344293,3.68533228698414,4.7359040995743,6.02634916652845,2.84820585047767,1.1239818317284,2.5754832769852,3.05744232110786,4.27428553853237,5.05672846532748,0.252434849029697,1.98692134390681,3.78893202640592,2.89918479748283,2.14625325062468,0.691238111485191,-1.94512716469373,1.4557337463792,3.61364755626272,1.49373313840331,-0.321878994472954,1.13525629571858,1.7636689560528,4.17659945518373,2.021027478498,2.6221469122568,3.11246777620163,2.19563316575666,2.0957055385767,0.232897875812469,-1.79299651329485,-1.78126953434288,-2.62502490492604,3.27601970618187,3.39459442424221,1.45063261974619,2.64962169826416,4.14712236203741,4.57831117372045,4.28460254085903,0.99081557931828,2.15043913776415,1.95562543607196,3.82571216809633,2.74902484630184,3.71217095015675,2.55094958840587,-1.38466267708735,-5.97653529376927,4.71480897218646,
Switzerland,,,,,,,,,,,,,,,,,,,,,,1.04702820693852,-1.88437694355656,0.208475092050733,2.63920445102519,3.21694509837489,1.32994582395594,0.949403507979497,2.52134713446786,3.49064300506552,2.61546623831961,-2.17649315781404,-0.99773974959129,-1.09019386907188,0.387376898537227,-0.318110076366381,0.184994603931045,1.83007063556848,2.3340618458743,0.829111607920851,3.00165217320334,0.514038724524497,-0.313813640084433,-0.935506652064433,1.83027783609799,1.98522895980318,2.98208274024181,2.72239485519256,0.806436169454912,-3.09642163558082,1.63559975467926,
Syria,,7.30724777802729,20.5440062294416,-11.5865279302151,5.73404714151565,-1.04222100188393,-10.6989899595089,4.67338996252961,0.279115330359076,14.804708065683,-7.02432724965382,6.23065405319309,20.8281242915774,-11.6102083476085,19.9955887338312,15.5824750792359,7.34823579043424,-4.45653497826582,5.22019831872412,0.246182093952328,8.25371968635966,5.78827954594208,-1.3861696555567,-2.04804750742335,-7.30026467198654,2.6473201153938,-7.94977022955501,-1.21717784379207,9.8793618476325,-11.6342608331275,4.51532387027716,4.78869979332171,10.2283299320849,2.24110050579949,4.76425671436196,3.05027670721446,1.89971556273458,-0.513458828426465,3.93171453516142,-5.86069576868432,0.071548785520292,2.21916834779049,2.72859088277147,-2.43228108878026,3.84410985583455,3.44605177351676,2.90223503654499,3.58824993678863,2.41222439351381,3.88225632260732,1.13626057444351,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279402535804849,-4.33180164815229,10.3792061034174,-9.16312021484306,-3.09040189683429,-9.08241961989636,-30.2894960899767,-17.7252901163748,-22.4603865003349,-13.6674037002432,-17.9072125923197,0.248582473771151,3.8588602472996,2.39884638092542,7.0975028897102,9.14301565900592,8.17624934197015,9.31455304034078,9.65866301994012,9.42193366636165,5.53246480952036,5.7072693372596,6.39857435257352,6.43701547456359,2.35730222416049,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.603859759667884,3.78919108296853,-1.26502310661508,-2.77290432223025,-2.14731839271761,-1.65866473571883,0.488907689968528,1.65662717825619,0.838604575733996,1.12448489815229,2.24981971838054,2.30199293791561,3.29002888641092,4.3877915729618,4.02257817723881,4.95222255700767,4.45640237023768,3.79241876736387,4.14668999501305,4.38875770677771,2.98444293311906,3.97630697035352,
Thailand,,2.22835176038738,4.33955366065382,4.76209204814238,3.62462509247908,4.93747027665148,7.80325227594094,5.3923651898325,4.9368725910435,3.43654781948656,8.18339944654821,1.889465921404,1.33193473324215,7.19458600287501,1.68516723143979,2.29764186753445,6.67432316798416,7.29879257454962,7.84544560256639,3.11017933208528,2.97990154133628,3.7702875441075,3.30119493184962,3.57799062626452,3.76200092662829,2.68250919832222,3.53334819109455,7.44651430023373,11.2381370747518,10.3677758356696,9.634046933861,7.35540310544476,7.12842811232332,7.42961587034232,8.1475456242144,8.27885399098498,4.83288522921572,-2.46497670318556,-11.5645596194556,3.19534860247725,3.51209439803345,0.977930111774199,4.10534914818213,5.9478764661818,5.23314013689098,3.60395267093949,4.19015716455355,4.23851899204931,1.77643526083631,-2.95269264998687,7.16186188876952,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7414353226408,-14.733162834414,-1.68325657748396,-4.54036877350565,-0.409693555919873,2.40168827191569,-8.32174930252204,5.51503637464779,11.1769964905724,5.15785327199328,5.11727110590847,
Togo,,11.0467493518104,2.86496730785082,3.85260562542287,12.2856532681417,12.3964865480016,5.45070574661963,0.939651327314863,0.212833783675933,6.04393567366934,-1.31822062645882,-3.14325496978528,4.73666258873877,1.40536170920117,2.55733130515452,0.258924588706037,-4.08580796799742,4.79553105073056,8.70375697676589,-7.40406737188107,11.4833725901766,-6.27531509362068,-6.80571138511048,-8.71647525314309,1.88673586919769,2.02132616570117,-1.69506688201263,-2.64009174753633,3.47000252929206,1.20179826488942,-2.73038749817313,-2.87901731392479,-5.86061103807336,-16.7278786351626,12.5200009164539,5.13514953578252,5.64912140508586,10.6796477639179,-5.57431143344611,-0.836378198521672,-3.73813621837863,-2.8671719568747,1.56267573448031,0.329612181845022,0.701293612404726,-1.0604177368171,1.75938286306905,0.06649304253547,0.181233169560201,1.03967733305375,1.20521646374227,
Tonga,,,,,,,,,,,,,,,,,,,,,,,4.48408145139074,1.88126354482404,1.67008534717934,6.4280118518065,1.90712482675272,2.70961880205969,-2.17412787798571,0.110742641747734,-2.26234395904956,6.24187425081718,0.124864766268303,3.61317013018241,4.78800706622657,3.47830006396173,-0.290242357956373,-0.498782434405115,2.27918744158603,3.38592246228404,2.83787991413406,3.0326171056751,3.13188616377467,1.97191167042567,0.399727250305929,-1.57798404864622,-0.531443989209791,-1.60394896911544,2.03252144888411,-0.722083447677051,-0.939496348231401,
Trinidad and Tobago,,12.0289113714944,1.47797207962968,4.62419660600395,6.6146501868207,-0.489011362817422,2.51799977591736,0.31752246749322,3.37038098280044,1.07820355757021,2.15480438271803,0.004690735642669,4.93575564587817,0.959832146009589,3.04933388848241,0.575784581419299,5.27930743128908,7.82177835634104,8.55330716561116,2.08219644576981,8.64412869546254,2.77872814339482,2.13721399314709,-10.8425955252368,-7.28841384577278,-5.41743371502038,-4.28129512752497,-5.29322995069187,-4.48503662166883,-1.37764688518538,0.877346921632395,1.94884192190142,-2.40613697088743,-2.22852473273495,2.78427724045176,3.25903999256931,3.33979019919724,2.17228466591617,7.2699324310838,3.94446851410915,5.70788326955977,3.70105106229737,7.63071100212336,14.0402297876653,7.52483439160947,5.41681878931355,12.7686026682346,4.38465067700054,1.98702728693354,-3.88337178386784,-0.247177554064123,
Tunisia,,,3.04174194661712,9.85748033976952,2.72443265053704,0.405182119637132,1.23779926452607,-1.94220805104801,8.16694627476802,2.70583030454456,2.71406801012344,8.83743585418455,15.8263284333111,-2.3946922327017,6.00892107836847,4.91638264371879,5.40949640852577,0.823842845991507,3.6280196220428,3.71887957529621,4.58671197375082,2.75863914643644,-3.06663313262676,2.01439769812532,3.68547355813466,2.47911581601366,-4.50213128876221,4.03383647245643,-2.12942879219514,0.454516198470742,5.35902397284948,1.85848189316569,5.62546243653004,0.212700245643688,1.32912581505016,0.727983645360354,5.5924016025577,4.00264427907548,3.63482288949504,4.64295601281262,3.12622066335717,3.65658373400002,0.574378027714701,4.85000394872166,4.97115588975791,2.99841802927439,4.62254647064898,5.24938845455787,3.47038661276413,2.00398552538412,2.62456346573134,
Turkey,,-1.41284345634017,2.93789915157913,6.40787480713323,2.9644969498776,0.471813312284453,8.75910757731022,2.49196228448432,4.53403038157418,1.89516718644668,1.04150043457847,3.29038104588626,5.08207645294402,0.998099852134587,3.28931150403346,4.85806795199306,8.11001503624154,1.23031022276972,-0.637230640608422,-2.75852192853108,-4.59857204143364,2.47561084645835,1.16902389422415,2.55645043351265,4.34005235458686,2.04897826582253,4.90144082548107,7.44799533684144,0.501800391083378,-1.44841380084131,7.38994741853756,-0.996430327546264,3.2668628146276,5.85982567006043,-6.23412504769266,6.13106287019576,5.66127149981203,5.87640710121771,0.718385022423135,-4.8295893045193,5.20501091837484,-7.03732388795775,4.70187072646024,3.84785587053112,7.90461371492684,6.95835734807892,5.46900888572941,3.27901072229699,-0.662453047797726,-6.04788010907642,7.64842759753999,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27075901075133,-6.70809150481074,-1.93548043135829,-7.33616976155457,-7.97423243283767,-12.4787489319042,-19.3918767909845,-9.24961650043811,-8.44195970185284,-12.6972120098957,5.26038644067641,15.0390154556837,17.2231752289657,19.0952669664514,14.5827148711993,15.8952429176802,15.9808060473885,11.7845661994859,10.1470464594143,10.4885452359751,13.3111876514213,4.79441529482263,7.85009567631892,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01437078650528,2.25802049471386,3.59858341193082,9.80328859388292,-5.40589631157759,-6.33691388774079,9.60086421149531,15.0556610365691,-1.98366279061182,-1.44378903790032,12.5514837270173,4.88661836350064,-3.80563086548487,-1.8857192135643,-4.57453839255436,6.18205748358842,4.55660741137953,1.03235941679887,-0.773549789587207,-2.07752049745714,
Uganda,,,,,,,,,,,,,,,,,,,,,,,,2.55290221803514,-3.4690167612855,-6.48150090608804,-3.05895365783965,0.275903921585609,4.38353645681435,2.58969069199885,2.79686759363977,2.00972532611982,0.026599686457487,4.85842215126777,3.07630773532392,8.10949700304245,5.80853912398958,2.01399840141995,1.84100157084799,4.86196123232638,0.029787270018673,1.93748631964084,5.31733313060099,3.08730409187163,3.39206888813534,2.93077024649892,7.24265406261794,4.94763288174389,5.24184061977206,3.83957529298165,1.85811327758576,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11256769873462,3.36751107422128,-6.56000653336166,-8.60169356194142,-9.95837844894547,-14.273685927948,-22.5508483913469,-11.5033196163309,-9.19776495652404,-2.11216644210266,-1.01930984052464,0.745472693812303,6.97136940764929,10.3035391524718,6.2505586555847,10.2913227483351,12.9536558303619,3.45534023349889,8.02790463315719,8.54587864428736,2.85541817450743,-14.4209287933764,4.61411044014737,
United Arab Emirates,,,,,,,,,,,,,,,,,-0.425422614066449,4.63250653644098,-13.9083366116235,8.01070896023215,13.0484032318236,-2.61658778770551,-11.9730323184722,-9.41726491127081,-1.02437503854622,-8.59627236998483,-19.7071407315141,-2.61558031023029,-8.3287843525618,5.89856364991164,11.8242191085218,-4.48285992481038,-2.00590544190294,-3.87459401307061,1.56919718990648,1.43834815895288,0.43386637678131,2.48896545210204,-4.94506967841704,-2.12529452419513,5.86630930925691,-2.33399848059253,-0.87906156739858,4.12126138313209,1.86623302779456,-5.74302906721572,-4.08047548896363,-10.9700025839545,-10.0374884632684,-11.9917195175219,-6.30740368083704,
United Kingdom,,1.79649746341424,0.471700278423583,3.1811713351124,4.35747876624409,2.13070659812034,1.48825798224462,1.76145677199283,3.47980320266042,1.62898922841003,2.04731849125095,1.59899840414464,3.21591694754217,6.92112125304516,-1.42216126472796,-0.619271334994536,2.66938601651235,2.42808728706987,3.23575868402158,2.59567205924829,-2.20412362662996,-1.25088798771407,2.23920240569136,3.65571571067389,2.52913386017555,3.38883545460568,3.77366996543451,4.3400274455848,4.79903064654155,2.01551329636854,0.478470003824299,-1.69693586186138,-0.123821265198259,1.97745526866848,4.01509311587284,2.78006422522763,2.6236810765667,5.93414015730448,3.53685046476444,3.31067270507476,4.08508964281167,2.77468607289318,2.28053986291276,3.1067252230403,2.43665388410056,1.48156540767228,1.97834868707277,2.80278814872376,-1.75828326599054,-5.0192518230958,1.40155549650646,
